name,number,sex,year
Madeline,118,Female,1992
Richard,144,Male,1992
Charlotte,117,Female,1992
Edward,139,Male,1992
Gabrielle,117,Female,1992
Adrian,136,Male,1992
Rebekah,117,Female,1992
Angus,136,Male,1992
Holly,116,Female,1992
Kevin,135,Male,1992
Alana,115,Female,1992
Harley,126,Male,1992
Rhiannon,115,Female,1992
Phillip,125,Male,1992
Shannon,115,Female,1992
Reece,124,Male,1992
Victoria,115,Female,1992
George,123,Male,1992
Christina,114,Female,1992
Kieran,123,Male,1992
Ashlee,113,Female,1992
Ben,122,Male,1992
Alice,112,Female,1992
Trent,122,Male,1992
Chantelle,111,Female,1992
Jarrod,119,Male,1992
Monique,111,Female,1992
Dominic,114,Male,1992
Stacey,110,Female,1992
Troy,113,Male,1992
Ellen,108,Female,1992
Kurt,112,Male,1992
Christine,107,Female,1992
Todd,103,Male,1992
Kelly,107,Female,1992
Taylor,101,Male,1992
Alicia,106,Female,1992
Bryce,98,Male,1992
Casey,105,Female,1992
Callum,98,Male,1992
Kathryn,105,Female,1992
Max,95,Male,1992
Gemma,103,Female,1992
Oliver,95,Male,1992
Belinda,98,Female,1992
Jonathon,92,Male,1992
Katrina,98,Female,1992
Brett,91,Male,1992
Simone,98,Female,1992
Damien,90,Male,1992
Naomi,97,Female,1992
Brent,89,Male,1992
Louise,96,Female,1992
Jared,89,Male,1992
Julia,95,Female,1992
Harry,88,Male,1992
Alison,94,Female,1992
Charles,87,Male,1992
Alyssa,92,Female,1992
Harrison,87,Male,1992
Kimberley,92,Female,1992
Martin,87,Male,1992
Kristy,92,Female,1992
Beau,86,Male,1992
Ellie,91,Female,1992
Jay,86,Male,1992
Maddison,91,Female,1992
Julian,86,Male,1992
Elise,89,Female,1992
Matthew,1411,Male,1991
Jessica,1641,Female,1991
Daniel,1329,Male,1991
Sarah,958,Female,1991
Joshua,1141,Male,1991
Rebecca,706,Female,1991
James,1138,Male,1991
Samantha,694,Female,1991
Christopher,975,Male,1991
Emma,683,Female,1991
Michael,952,Male,1991
Emily,615,Female,1991
Benjamin,914,Male,1991
Stephanie,553,Female,1991
Andrew,841,Male,1991
Lauren,517,Female,1991
Thomas,823,Male,1991
Amy,422,Female,1991
Luke,804,Male,1991
Rachel,413,Female,1991
Mitchell,802,Male,1991
Melissa,412,Female,1991
Nicholas,671,Male,1991
Laura,411,Female,1991
Samuel,627,Male,1991
Nicole,393,Female,1991
David,605,Male,1991
Ashleigh,362,Female,1991
Alexander,587,Male,1991
Kate,337,Female,1991
Nathan,580,Male,1991
Hannah,328,Female,1991
Ryan,519,Male,1991
Alexandra,325,Female,1991
Adam,501,Male,1991
Natalie,321,Female,1991
Timothy,489,Male,1991
Hayley,314,Female,1991
Jake,476,Male,1991
Amanda,308,Female,1991
Aaron,429,Male,1991
Elizabeth,304,Female,1991
Jason,386,Male,1991
Sophie,285,Female,1991
Jacob,375,Male,1991
Danielle,278,Female,1991
Anthony,368,Male,1991
Michelle,257,Female,1991
Blake,366,Male,1991
Brooke,255,Female,1991
Jack,365,Male,1991
Courtney,236,Female,1991
Bradley,364,Male,1991
Chloe,235,Female,1991
William,360,Male,1991
Kayla,234,Female,1991
Peter,357,Male,1991
Natasha,228,Female,1991
Justin,348,Male,1991
Caitlin,223,Female,1991
Robert,345,Male,1991
Ashley,221,Female,1991
Cameron,344,Male,1991
Megan,204,Female,1991
John,337,Male,1991
Lisa,203,Female,1991
Steven,324,Male,1991
Jade,196,Female,1991
Joel,318,Male,1991
Cassandra,195,Female,1991
Scott,308,Male,1991
Olivia,193,Female,1991
Mark,303,Male,1991
Erin,186,Female,1991
Patrick,284,Male,1991
Katherine,182,Female,1991
Joseph,269,Male,1991
Bianca,180,Female,1991
Jordan,249,Male,1991
Jennifer,179,Female,1991
Dean,243,Male,1991
Anna,170,Female,1991
Kyle,241,Male,1991
Claire,163,Female,1991
Dylan,240,Male,1991
Georgia,163,Female,1991
Brendan,239,Male,1991
Lucy,157,Female,1991
Lachlan,237,Male,1991
Rachael,157,Female,1991
Mathew,234,Male,1991
Grace,149,Female,1991
Stephen,232,Male,1991
Gemma,138,Female,1991
Jesse,230,Male,1991
Katie,137,Female,1991
Rhys,229,Male,1991
Stacey,137,Female,1991
Sean,216,Male,1991
Victoria,135,Female,1991
Simon,204,Male,1991
Melanie,132,Female,1991
Corey,197,Male,1991
Tara,130,Female,1991
Paul,196,Male,1991
Alana,129,Female,1991
Jamie,192,Male,1991
Amelia,126,Female,1991
Liam,189,Male,1991
Kimberley,125,Female,1991
Jonathan,188,Male,1991
Vanessa,125,Female,1991
Hayden,167,Male,1991
Jacqueline,124,Female,1991
Jeremy,166,Male,1991
Angela,123,Female,1991
Ethan,160,Male,1991
Kelly,122,Female,1991
Shane,160,Male,1991
Holly,119,Female,1991
Alex,159,Male,1991
Jasmine,119,Female,1991
Zachary,156,Male,1991
Kirsty,118,Female,1991
Sam,154,Male,1991
Tamara,115,Female,1991
Phillip,148,Male,1991
Louise,113,Female,1991
Shaun,143,Male,1991
Monique,113,Female,1991
Jackson,139,Male,1991
Belinda,112,Female,1991
George,138,Male,1991
Rhiannon,112,Female,1991
Richard,137,Male,1991
Catherine,110,Female,1991
Adrian,134,Male,1991
Alice,109,Female,1991
Trent,132,Male,1991
Casey,109,Female,1991
Ben,130,Male,1991
Amber,108,Female,1991
Jarrod,129,Male,1991
Kathryn,107,Female,1991
Beau,126,Male,1991
Tegan,107,Female,1991
Edward,125,Male,1991
Alicia,105,Female,1991
Todd,125,Male,1991
Crystal,105,Female,1991
Troy,119,Male,1991
Gabrielle,105,Female,1991
Kevin,116,Male,1991
Nicola,105,Female,1991
Reece,112,Male,1991
Zoe,105,Female,1991
Ashley,111,Male,1991
Tiffany,103,Female,1991
Harley,111,Male,1991
Ashlee,99,Female,1991
Angus,105,Male,1991
Madeleine,99,Female,1991
Brett,103,Male,1991
Christine,97,Female,1991
Martin,103,Male,1991
Renee,97,Female,1991
Kurt,102,Male,1991
Jessie,96,Female,1991
Callum,101,Male,1991
Kristy,96,Female,1991
Isaac,95,Male,1991
Shannon,96,Female,1991
Brent,92,Male,1991
Simone,94,Female,1991
Jay,92,Male,1991
Elise,93,Female,1991
Kieran,89,Male,1991
Christina,92,Female,1991
Oliver,89,Male,1991
Katrina,92,Female,1991
Taylor,87,Male,1991
Rebekah,91,Female,1991
Damien,85,Male,1991
Ellen,89,Female,1991
Dominic,85,Male,1991
Georgina,89,Female,1991
Shannon,85,Male,1991
Alison,88,Female,1991
Bryce,83,Male,1991
Jordan,88,Female,1991
Raymond,82,Male,1991
Julia,88,Female,1991
Craig,81,Male,1991
Brittany,87,Female,1991
Jared,81,Male,1991
Chantelle,86,Female,1991
Tyler,81,Male,1991
Jenna,86,Female,1991
Dale,80,Male,1991
Leah,86,Female,1991
Matthew,1488,Male,1990
Jessica,1648,Female,1990
Daniel,1401,Male,1990
Sarah,944,Female,1990
Joshua,1239,Male,1990
Emma,799,Female,1990
Michael,1154,Male,1990
Samantha,699,Female,1990
James,1106,Male,1990
Rebecca,669,Female,1990
Christopher,1101,Male,1990
Lauren,561,Female,1990
Benjamin,1003,Male,1990
Stephanie,535,Female,1990
Andrew,930,Male,1990
Emily,515,Female,1990
Luke,830,Male,1990
Amy,503,Female,1990
Mitchell,811,Male,1990
Nicole,475,Female,1990
Thomas,804,Male,1990
Laura,468,Female,1990
David,729,Male,1990
Melissa,459,Female,1990
Nicholas,681,Male,1990
Amanda,396,Female,1990
Nathan,650,Male,1990
Ashleigh,396,Female,1990
Samuel,643,Male,1990
Natalie,365,Female,1990
Timothy,613,Male,1990
Kate,362,Female,1990
Adam,598,Male,1990
Hannah,355,Female,1990
Ryan,561,Male,1990
Rachel,338,Female,1990
Alexander,504,Male,1990
Alexandra,328,Female,1990
Aaron,449,Male,1990
Danielle,321,Female,1990
Robert,424,Male,1990
Elizabeth,319,Female,1990
Scott,403,Male,1990
Hayley,308,Female,1990
John,400,Male,1990
Michelle,289,Female,1990
Justin,384,Male,1990
Ashley,264,Female,1990
Mark,384,Male,1990
Sophie,257,Female,1990
Jason,373,Male,1990
Lisa,250,Female,1990
William,369,Male,1990
Chloe,242,Female,1990
Peter,364,Male,1990
Kayla,236,Female,1990
Anthony,348,Male,1990
Cassandra,233,Female,1990
Steven,342,Male,1990
Brooke,231,Female,1990
Jacob,337,Male,1990
Natasha,220,Female,1990
Bradley,336,Male,1990
Erin,215,Female,1990
Jack,320,Male,1990
Jennifer,213,Female,1990
Cameron,310,Male,1990
Courtney,212,Female,1990
Mathew,309,Male,1990
Megan,207,Female,1990
Joel,308,Male,1990
Jade,190,Female,1990
Dean,287,Male,1990
Katherine,185,Female,1990
Jake,287,Male,1990
Caitlin,183,Female,1990
Blake,281,Male,1990
Bianca,180,Female,1990
Patrick,277,Male,1990
Claire,169,Female,1990
Brendan,269,Male,1990
Kimberley,169,Female,1990
Sean,257,Male,1990
Anna,165,Female,1990
Stephen,242,Male,1990
Olivia,164,Female,1990
Shane,240,Male,1990
Belinda,153,Female,1990
Joseph,236,Male,1990
Kristy,153,Female,1990
Paul,235,Male,1990
Lucy,152,Female,1990
Jesse,234,Male,1990
Tara,151,Female,1990
Jamie,209,Male,1990
Vanessa,151,Female,1990
Dylan,204,Male,1990
Melanie,149,Female,1990
Lachlan,201,Male,1990
Angela,148,Female,1990
Rhys,200,Male,1990
Rachael,147,Female,1990
Simon,194,Male,1990
Kelly,142,Female,1990
Kyle,186,Male,1990
Jenna,140,Female,1990
Jordan,183,Male,1990
Katie,140,Female,1990
Jeremy,180,Male,1990
Tegan,138,Female,1990
Liam,171,Male,1990
Grace,136,Female,1990
Jonathan,168,Male,1990
Jacqueline,134,Female,1990
Shaun,165,Male,1990
Stacey,129,Female,1990
Corey,160,Male,1990
Kathryn,126,Female,1990
Richard,158,Male,1990
Ashlee,125,Female,1990
Adrian,154,Male,1990
Jasmine,125,Female,1990
Trent,144,Male,1990
Monique,125,Female,1990
Zachary,139,Male,1990
Catherine,123,Female,1990
Ben,133,Male,1990
Victoria,121,Female,1990
Ashley,127,Male,1990
Amelia,120,Female,1990
George,126,Male,1990
Casey,119,Female,1990
Todd,125,Male,1990
Renee,119,Female,1990
Brett,124,Male,1990
Aimee,118,Female,1990
Phillip,124,Male,1990
Simone,118,Female,1990
Sam,123,Male,1990
Georgia,117,Female,1990
Alex,122,Male,1990
Amber,116,Female,1990
Edward,120,Male,1990
Jessie,115,Female,1990
Beau,119,Male,1990
Alana,113,Female,1990
Kurt,119,Male,1990
Alison,113,Female,1990
Grant,116,Male,1990
Louise,111,Female,1990
Damien,114,Male,1990
Sally,111,Female,1990
Troy,112,Male,1990
Alicia,107,Female,1990
Kevin,109,Male,1990
Ellen,107,Female,1990
Craig,106,Male,1990
Holly,107,Female,1990
Hayden,104,Male,1990
Tiffany,107,Female,1990
Reece,103,Male,1990
Shannon,106,Female,1990
Brent,101,Male,1990
Christine,104,Female,1990
Charles,99,Male,1990
Chantelle,102,Female,1990
Martin,98,Male,1990
Elise,101,Female,1990
Shannon,92,Male,1990
Madeleine,101,Female,1990
Jared,88,Male,1990
Rhiannon,101,Female,1990
Jonathon,88,Male,1990
Katrina,99,Female,1990
Angus,86,Male,1990
Alice,97,Female,1990
Jackson,86,Male,1990
Zoe,97,Female,1990
Oliver,86,Male,1990
Alyssa,95,Female,1990
Callum,84,Male,1990
Christina,95,Female,1990
Bryce,83,Male,1990
Kirsty,95,Female,1990
Jay,82,Male,1990
Gemma,92,Female,1990
Kieran,82,Male,1990
Kathleen,92,Female,1990
Gregory,79,Male,1990
Kristen,92,Female,1990
Jarrod,79,Male,1990
Leah,91,Female,1990
Danny,78,Male,1990
Charlotte,90,Female,1990
Travis,78,Male,1990
Gabrielle,89,Female,1990
Isaac,75,Male,1990
Georgina,89,Female,1990
Kane,75,Male,1990
Paige,89,Female,1990
Matthew,1583,Male,1989
Jessica,1523,Female,1989
Daniel,1401,Male,1989
Sarah,1013,Female,1989
Christopher,1213,Male,1989
Emma,887,Female,1989
Joshua,1124,Male,1989
Samantha,777,Female,1989
Michael,1115,Male,1989
Rebecca,768,Female,1989
James,1017,Male,1989
Lauren,570,Female,1989
Benjamin,1014,Male,1989
Melissa,542,Female,1989
Andrew,987,Male,1989
Amy,540,Female,1989
Luke,785,Male,1989
Nicole,464,Female,1989
David,779,Male,1989
Stephanie,442,Female,1989
Thomas,763,Male,1989
Emily,438,Female,1989
Nathan,729,Male,1989
Amanda,431,Female,1989
Mitchell,697,Male,1989
Laura,428,Female,1989
Adam,659,Male,1989
Ashleigh,427,Female,1989
Timothy,646,Male,1989
Natalie,386,Female,1989
Nicholas,615,Male,1989
Danielle,377,Female,1989
Alexander,513,Male,1989
Elizabeth,348,Female,1989
Samuel,506,Male,1989
Kate,338,Female,1989
Aaron,481,Male,1989
Rachel,332,Female,1989
Scott,478,Male,1989
Alexandra,289,Female,1989
Jason,462,Male,1989
Hannah,283,Female,1989
Robert,455,Male,1989
Lisa,275,Female,1989
Ryan,454,Male,1989
Michelle,271,Female,1989
Anthony,387,Male,1989
Ashley,261,Female,1989
John,385,Male,1989
Natasha,247,Female,1989
Peter,367,Male,1989
Erin,237,Female,1989
Mark,361,Male,1989
Megan,225,Female,1989
Bradley,346,Male,1989
Sophie,221,Female,1989
William,329,Male,1989
Katherine,219,Female,1989
Cameron,316,Male,1989
Chloe,208,Female,1989
Joel,313,Male,1989
Jennifer,208,Female,1989
Patrick,306,Male,1989
Courtney,201,Female,1989
Mathew,300,Male,1989
Hayley,201,Female,1989
Brendan,291,Male,1989
Cassandra,197,Female,1989
Steven,288,Male,1989
Tara,192,Female,1989
Dean,273,Male,1989
Brooke,191,Female,1989
Joseph,267,Male,1989
Stacey,187,Female,1989
Jacob,260,Male,1989
Katie,185,Female,1989
Stephen,252,Male,1989
Kimberley,180,Female,1989
Jake,249,Male,1989
Jade,179,Female,1989
Simon,247,Male,1989
Bianca,178,Female,1989
Paul,246,Male,1989
Renee,170,Female,1989
Shane,245,Male,1989
Caitlin,168,Female,1989
Jack,225,Male,1989
Kelly,168,Female,1989
Sean,219,Male,1989
Belinda,162,Female,1989
Justin,209,Male,1989
Anna,156,Female,1989
Jamie,208,Male,1989
Angela,152,Female,1989
Blake,190,Male,1989
Louise,149,Female,1989
Shaun,180,Male,1989
Kristy,148,Female,1989
Jesse,177,Male,1989
Claire,144,Female,1989
Lachlan,176,Male,1989
Melanie,144,Female,1989
Kyle,174,Male,1989
Katrina,142,Female,1989
Jonathan,171,Male,1989
Kayla,142,Female,1989
Trent,171,Male,1989
Catherine,141,Female,1989
Jeremy,170,Male,1989
Jenna,133,Female,1989
Richard,169,Male,1989
Rachael,132,Female,1989
Rhys,157,Male,1989
Tiffany,132,Female,1989
Liam,156,Male,1989
Tamara,131,Female,1989
Dylan,147,Male,1989
Vanessa,131,Female,1989
Todd,146,Male,1989
Kirsty,129,Female,1989
Craig,145,Male,1989
Kathryn,127,Female,1989
Jordan,143,Male,1989
Jasmine,126,Female,1989
Phillip,142,Male,1989
Lucy,126,Female,1989
Corey,140,Male,1989
Alicia,125,Female,1989
Brett,139,Male,1989
Alice,124,Female,1989
George,137,Male,1989
Jacqueline,122,Female,1989
Adrian,135,Male,1989
Tegan,122,Female,1989
Zachary,135,Male,1989
Zoe,122,Female,1989
Ashley,127,Male,1989
Alison,120,Female,1989
Jared,127,Male,1989
Monique,118,Female,1989
Ben,123,Male,1989
Carly,117,Female,1989
Alex,122,Male,1989
Victoria,115,Female,1989
Troy,120,Male,1989
Casey,114,Female,1989
Edward,118,Male,1989
Alana,112,Female,1989
Damien,117,Male,1989
Shannon,112,Female,1989
Beau,112,Male,1989
Rhiannon,111,Female,1989
Martin,106,Male,1989
Christine,110,Female,1989
Ian,103,Male,1989
Grace,108,Female,1989
Shannon,103,Male,1989
Aimee,106,Female,1989
Dane,101,Male,1989
Simone,105,Female,1989
Gregory,98,Male,1989
Ashlee,104,Female,1989
Grant,97,Male,1989
Kylie,100,Female,1989
Kevin,97,Male,1989
Leah,100,Female,1989
Sam,95,Male,1989
Brittany,99,Female,1989
Darren,93,Male,1989
Ellen,99,Female,1989
Jonathon,93,Male,1989
Jessie,99,Female,1989
Brent,92,Male,1989
Clare,98,Female,1989
Kurt,85,Male,1989
Sally,98,Female,1989
Oliver,84,Male,1989
Charlotte,97,Female,1989
Charles,83,Male,1989
Holly,97,Female,1989
Kieran,82,Male,1989
Naomi,97,Female,1989
Danny,81,Male,1989
Chantelle,96,Female,1989
Brendon,80,Male,1989
Elise,96,Female,1989
Bryce,79,Male,1989
Sara,93,Female,1989
Reece,79,Male,1989
Georgina,90,Female,1989
Tristan,79,Male,1989
Amelia,86,Female,1989
Stuart,78,Male,1989
Gemma,86,Female,1989
Kane,77,Male,1989
Kathleen,83,Female,1989
Raymond,77,Male,1989
Crystal,82,Female,1989
Julian,76,Male,1989
Georgia,82,Female,1989
Matthew,1461,Male,1988
Jessica,1375,Female,1988
Daniel,1449,Male,1988
Sarah,1105,Female,1988
Christopher,1312,Male,1988
Emma,863,Female,1988
Michael,1234,Male,1988
Samantha,804,Female,1988
Benjamin,1025,Male,1988
Rebecca,770,Female,1988
James,1024,Male,1988
Melissa,646,Female,1988
Andrew,942,Male,1988
Amy,623,Female,1988
Joshua,927,Male,1988
Lauren,612,Female,1988
David,814,Male,1988
Amanda,562,Female,1988
Luke,754,Male,1988
Nicole,493,Female,1988
Thomas,699,Male,1988
Danielle,481,Female,1988
Adam,690,Male,1988
Laura,429,Female,1988
Nathan,666,Male,1988
Natalie,406,Female,1988
Mitchell,636,Male,1988
Stephanie,392,Female,1988
Nicholas,628,Male,1988
Ashleigh,388,Female,1988
Timothy,623,Male,1988
Kate,376,Female,1988
Scott,589,Male,1988
Emily,374,Female,1988
Jason,523,Male,1988
Elizabeth,363,Female,1988
Alexander,472,Male,1988
Alexandra,328,Female,1988
Ryan,446,Male,1988
Rachel,314,Female,1988
Peter,437,Male,1988
Lisa,313,Female,1988
John,433,Male,1988
Michelle,305,Female,1988
Robert,430,Male,1988
Kylie,272,Female,1988
Samuel,424,Male,1988
Ashley,268,Female,1988
Aaron,420,Male,1988
Erin,261,Female,1988
Mark,405,Male,1988
Megan,252,Female,1988
Anthony,380,Male,1988
Katherine,239,Female,1988
Joel,359,Male,1988
Cassandra,225,Female,1988
Paul,347,Male,1988
Chloe,222,Female,1988
Steven,333,Male,1988
Hannah,215,Female,1988
William,329,Male,1988
Natasha,203,Female,1988
Bradley,325,Male,1988
Kristy,198,Female,1988
Brendan,306,Male,1988
Brooke,193,Female,1988
Mathew,295,Male,1988
Jade,193,Female,1988
Shane,293,Male,1988
Kimberley,191,Female,1988
Cameron,290,Male,1988
Hayley,190,Female,1988
Simon,286,Male,1988
Tara,190,Female,1988
Patrick,269,Male,1988
Jennifer,185,Female,1988
Stephen,269,Male,1988
Katie,178,Female,1988
Dean,267,Male,1988
Vanessa,176,Female,1988
Joseph,252,Male,1988
Sophie,173,Female,1988
Justin,241,Male,1988
Courtney,171,Female,1988
Jamie,238,Male,1988
Melanie,169,Female,1988
Jacob,237,Male,1988
Angela,168,Female,1988
Trent,201,Male,1988
Renee,166,Female,1988
Kyle,200,Male,1988
Stacey,166,Female,1988
Sean,191,Male,1988
Kelly,161,Female,1988
Brett,187,Male,1988
Belinda,159,Female,1988
Shaun,183,Male,1988
Jenna,158,Female,1988
Jonathan,182,Male,1988
Anna,157,Female,1988
Blake,178,Male,1988
Claire,156,Female,1988
Jack,178,Male,1988
Jacqueline,153,Female,1988
Jake,170,Male,1988
Ashlee,151,Female,1988
Jeremy,168,Male,1988
Carly,151,Female,1988
Troy,168,Male,1988
Alison,149,Female,1988
Richard,163,Male,1988
Katrina,148,Female,1988
Jesse,162,Male,1988
Alicia,144,Female,1988
Todd,161,Male,1988
Kathryn,144,Female,1988
Adrian,156,Male,1988
Rachael,143,Female,1988
Craig,150,Male,1988
Bianca,142,Female,1988
Ben,149,Male,1988
Elise,139,Female,1988
Lachlan,148,Male,1988
Jasmine,136,Female,1988
Phillip,146,Male,1988
Tiffany,133,Female,1988
Dylan,140,Male,1988
Christine,129,Female,1988
Ashley,133,Male,1988
Catherine,128,Female,1988
Jared,133,Male,1988
Zoe,126,Female,1988
Rhys,132,Male,1988
Sally,125,Female,1988
George,126,Male,1988
Tegan,125,Female,1988
Gregory,124,Male,1988
Tamara,124,Female,1988
Sam,118,Male,1988
Leah,111,Female,1988
Grant,117,Male,1988
Gemma,107,Female,1988
Zachary,116,Male,1988
Kirsty,107,Female,1988
Liam,115,Male,1988
Louise,107,Female,1988
Shannon,115,Male,1988
Alana,103,Female,1988
Dale,111,Male,1988
Sara,103,Female,1988
Beau,107,Male,1988
Lucy,102,Female,1988
Ian,107,Male,1988
Caitlin,99,Female,1988
Brent,106,Male,1988
Chantelle,97,Female,1988
Kevin,106,Male,1988
Alyce,96,Female,1988
Darren,105,Male,1988
Simone,95,Female,1988
Corey,102,Male,1988
Amelia,93,Female,1988
Edward,100,Male,1988
Alice,92,Female,1988
Martin,100,Male,1988
Holly,89,Female,1988
Damien,99,Male,1988
Jodie,89,Female,1988
Stuart,98,Male,1988
Ellen,88,Female,1988
Dane,97,Male,1988
Naomi,88,Female,1988
Kurt,95,Male,1988
Olivia,88,Female,1988
Alex,94,Male,1988
Shannon,88,Female,1988
Brendon,88,Male,1988
Casey,83,Female,1988
Jordan,84,Male,1988
Victoria,83,Female,1988
Danny,83,Male,1988
Kathleen,82,Female,1988
Gavin,82,Male,1988
Krystal,82,Female,1988
Raymond,82,Male,1988
Amber,81,Female,1988
Charles,78,Male,1988
Christina,81,Female,1988
Jay,77,Male,1988
Grace,81,Female,1988
Jonathon,75,Male,1988
Julia,81,Female,1988
Jarrod,74,Male,1988
Kimberly,81,Female,1988
Philip,72,Male,1988
Monique,80,Female,1988
Tristan,72,Male,1988
Skye,79,Female,1988
Dominic,71,Male,1988
Joanne,77,Female,1988
Matthew,1473,Male,1987
Jessica,1352,Female,1987
Daniel,1451,Male,1987
Sarah,1148,Female,1987
Christopher,1293,Male,1987
Rebecca,834,Female,1987
Michael,1176,Male,1987
Samantha,774,Female,1987
Andrew,998,Male,1987
Amanda,730,Female,1987
Benjamin,957,Male,1987
Melissa,606,Female,1987
James,945,Male,1987
Amy,605,Female,1987
David,910,Male,1987
Emma,576,Female,1987
Luke,845,Male,1987
Lauren,564,Female,1987
Joshua,795,Male,1987
Nicole,472,Female,1987
Adam,721,Male,1987
Danielle,389,Female,1987
Timothy,704,Male,1987
Natalie,381,Female,1987
Mitchell,656,Male,1987
Kylie,379,Female,1987
Nathan,652,Male,1987
Laura,378,Female,1987
Scott,624,Male,1987
Kate,364,Female,1987
Thomas,594,Male,1987
Stephanie,355,Female,1987
Nicholas,558,Male,1987
Ashley,353,Female,1987
Jason,539,Male,1987
Elizabeth,352,Female,1987
Mark,468,Male,1987
Lisa,344,Female,1987
Ryan,458,Male,1987
Megan,333,Female,1987
Robert,455,Male,1987
Rachel,332,Female,1987
Aaron,439,Male,1987
Alexandra,310,Female,1987
Peter,437,Male,1987
Michelle,289,Female,1987
Anthony,410,Male,1987
Ashleigh,278,Female,1987
John,396,Male,1987
Emily,274,Female,1987
Alexander,382,Male,1987
Erin,269,Female,1987
Joel,379,Male,1987
Jennifer,221,Female,1987
Samuel,374,Male,1987
Katie,220,Female,1987
Steven,371,Male,1987
Katherine,217,Female,1987
Paul,339,Male,1987
Courtney,216,Female,1987
Brendan,321,Male,1987
Renee,215,Female,1987
William,319,Male,1987
Natasha,204,Female,1987
Mathew,313,Male,1987
Jenna,198,Female,1987
Bradley,309,Male,1987
Kelly,196,Female,1987
Cameron,308,Male,1987
Kristy,196,Female,1987
Dean,290,Male,1987
Brooke,188,Female,1987
Stephen,289,Male,1987
Belinda,187,Female,1987
Simon,275,Male,1987
Chloe,186,Female,1987
Shane,268,Male,1987
Melanie,186,Female,1987
Patrick,254,Male,1987
Angela,183,Female,1987
Justin,244,Male,1987
Hannah,183,Female,1987
Jamie,225,Male,1987
Anna,182,Female,1987
Joseph,214,Male,1987
Vanessa,180,Female,1987
Jonathan,211,Male,1987
Jade,179,Female,1987
Brett,206,Male,1987
Tara,177,Female,1987
Richard,203,Male,1987
Cassandra,171,Female,1987
Kyle,202,Male,1987
Alison,161,Female,1987
Shaun,193,Male,1987
Catherine,160,Female,1987
Adrian,191,Male,1987
Elise,157,Female,1987
Sean,191,Male,1987
Sophie,152,Female,1987
Jeremy,183,Male,1987
Stacey,152,Female,1987
Craig,181,Male,1987
Hayley,145,Female,1987
Jacob,180,Male,1987
Claire,144,Female,1987
Troy,159,Male,1987
Ashlee,143,Female,1987
Trent,148,Male,1987
Kathryn,143,Female,1987
Ben,147,Male,1987
Sally,142,Female,1987
Phillip,147,Male,1987
Sara,142,Female,1987
Blake,144,Male,1987
Jacqueline,141,Female,1987
Todd,138,Male,1987
Katrina,138,Female,1987
Jesse,134,Male,1987
Rachael,138,Female,1987
Grant,132,Male,1987
Alicia,137,Female,1987
Beau,125,Male,1987
Bianca,134,Female,1987
Lachlan,124,Male,1987
Louise,133,Female,1987
Jack,122,Male,1987
Christine,131,Female,1987
Rhys,122,Male,1987
Alyce,126,Female,1987
Liam,121,Male,1987
Kimberley,123,Female,1987
Shannon,121,Male,1987
Kirsty,120,Female,1987
George,119,Male,1987
Carly,119,Female,1987
Gregory,119,Male,1987
Zoe,119,Female,1987
Ashley,116,Male,1987
Holly,116,Female,1987
Dylan,116,Male,1987
Tegan,112,Female,1987
Edward,115,Male,1987
Simone,111,Female,1987
Jared,113,Male,1987
Alana,105,Female,1987
Jake,111,Male,1987
Leah,103,Female,1987
Brent,110,Male,1987
Kathleen,102,Female,1987
Damien,110,Male,1987
Gemma,101,Female,1987
Corey,109,Male,1987
Naomi,101,Female,1987
Ian,106,Male,1987
Tamara,99,Female,1987
Stuart,106,Male,1987
Jodie,98,Female,1987
Alex,103,Male,1987
Jasmine,97,Female,1987
Dale,103,Male,1987
Victoria,91,Female,1987
Jay,102,Male,1987
Christina,89,Female,1987
Kevin,98,Male,1987
Krystal,89,Female,1987
Martin,97,Male,1987
Tiffany,87,Female,1987
Jonathon,95,Male,1987
Lucy,86,Female,1987
Darren,94,Male,1987
Caitlin,85,Female,1987
Sam,93,Male,1987
Amber,84,Female,1987
Jordan,89,Male,1987
Chantelle,84,Female,1987
Kurt,89,Male,1987
Joanne,83,Female,1987
Tristan,87,Male,1987
Tanya,83,Female,1987
Dane,85,Male,1987
Monique,82,Female,1987
Tony,84,Male,1987
Shannon,81,Female,1987
Evan,80,Male,1987
Julie,79,Female,1987
Dominic,79,Male,1987
Kayla,79,Female,1987
Christian,78,Male,1987
Fiona,77,Female,1987
Brendon,77,Male,1987
Julia,77,Female,1987
Geoffrey,75,Male,1987
Karina,77,Female,1987
Danny,74,Male,1987
Alice,76,Female,1987
Gavin,73,Male,1987
Rhiannon,76,Female,1987
Hayden,73,Male,1987
Kristen,75,Female,1987
Matthew,1528,Male,1986
Jessica,1308,Female,1986
Daniel,1368,Male,1986
Sarah,1205,Female,1986
Christopher,1357,Male,1986
Rebecca,865,Female,1986
Michael,1231,Male,1986
Amanda,733,Female,1986
Andrew,1059,Male,1986
Nicole,606,Female,1986
James,995,Male,1986
Lauren,592,Female,1986
David,947,Male,1986
Melissa,587,Female,1986
Benjamin,942,Male,1986
Emma,544,Female,1986
Luke,871,Male,1986
Amy,543,Female,1986
Adam,756,Male,1986
Samantha,536,Female,1986
Joshua,746,Male,1986
Kate,406,Female,1986
Timothy,738,Male,1986
Rachel,373,Female,1986
Nathan,722,Male,1986
Laura,361,Female,1986
Scott,585,Male,1986
Natalie,359,Female,1986
